,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
751,715009755312439296,2016-03-30 02:56:24 +0000,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport,12,10,Siba,1375,4484,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,shetland sheepdog
753,714957620017307648,2016-03-29 23:29:14 +0000,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup,10,10,Curtis,1566,4449,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,basenji
754,714631576617938945,2016-03-29 01:53:39 +0000,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet,4,10,Benedict,1106,3511,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,chesapeake bay retriever
756,714485234495041536,2016-03-28 16:12:09 +0000,This is Blitz. He screams. 10/10 (vid by @yeaahliv),10,10,Blitz,1287,2917,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,pembroke
758,714251586676113411,2016-03-28 00:43:43 +0000,This is Thumas. He hates potted plants. 8/10 wtf Thumas,8,10,Thumas,932,3513,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,samoyed
760,713919462244790272,2016-03-27 02:43:58 +0000,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture,12,10,Kanu,856,3505,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,shetland sheepdog
761,713909862279876608,2016-03-27 02:05:49 +0000,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey),12,10,Doug,602,2047,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,borzoi
763,713177543487135744,2016-03-25 01:35:51 +0000,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance,10,10,Lance,3130,7758,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,pembroke
764,712809025985978368,2016-03-24 01:11:29 +0000,This is Stubert. He just arrived. 10/10,10,10,Stubert,7466,20080,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,borzoi
766,712438159032893441,2016-03-23 00:37:48 +0000,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,11,10,Kane,1724,5728,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,pug
769,712092745624633345,2016-03-22 01:45:15 +0000,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10,7,10,Steven,1001,3169,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,chesapeake bay retriever
771,712065007010385924,2016-03-21 23:55:01 +0000,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet,6,10,Chester,695,2424,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,pekinese
775,711652651650457602,2016-03-20 20:36:28 +0000,This is Gary. He just wanted to say hi. 9/10 very personable pup,9,10,Gary,1020,4169,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,saluki
778,711008018775851008,2016-03-19 01:54:56 +0000,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,11,10,Chuckles,695,3229,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,golden retriever
780,710844581445812225,2016-03-18 15:05:29 +0000,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,10,10,Staniel,763,2742,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,toy poodle
784,710296729921429505,2016-03-17 02:48:31 +0000,This is Oshie. 12/10 please enjoy (vid by @catherinec1389),12,10,Oshie,818,2545,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,pembroke
785,710283270106132480,2016-03-17 01:55:02 +0000,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,11,10,Gunner,571,2282,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,toy poodle
788,710153181850935296,2016-03-16 17:18:07 +0000,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,11,10,Lacy,987,3118,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,walker hound
789,710140971284037632,2016-03-16 16:29:35 +0000,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,8,10,Tater,987,2981,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,golden retriever
794,709566166965075968,2016-03-15 02:25:31 +0000,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12,10,Olaf,1344,3805,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,lakeland terrier
795,709556954897764353,2016-03-15 01:48:55 +0000,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12,10,Cecil,1183,3540,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,labrador retriever
797,709207347839836162,2016-03-14 02:39:42 +0000,This is Penny. She's trying on her prom dress. Stunning af 11/10,11,10,Penny,6456,13582,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,german shepherd
799,709179584944730112,2016-03-14 00:49:23 +0000,This is Sammy. He's in a tree. Very excited about it. 13/10,13,10,Sammy,750,2183,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,pembroke
801,709042156699303936,2016-03-13 15:43:18 +0000,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9,10,Klevin,1829,5138,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,bluetick
802,708853462201716736,2016-03-13 03:13:29 +0000,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood),8,10,Lucy,727,1923,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,whippet
804,708810915978854401,2016-03-13 00:24:26 +0000,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10,10,Mister,7705,17784,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,french bulldog
805,708738143638450176,2016-03-12 19:35:15 +0000,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,11,10,Coco,898,2952,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,chow
806,708711088997666817,2016-03-12 17:47:45 +0000,This is Smokey. He really likes tennis balls. 11/10,11,10,Smokey,811,2747,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,beagle
808,708356463048204288,2016-03-11 18:18:36 +0000,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10,10,Oliver,1502,3892,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,pug
809,708349470027751425,2016-03-11 17:50:48 +0000,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11,10,River,817,2516,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,labrador retriever
811,708119489313951744,2016-03-11 02:36:57 +0000,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9,10,Cooper,1083,2896,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,airedale
814,707776935007539200,2016-03-10 03:55:45 +0000,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11,10,Sadie,1054,3532,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,golden retriever
817,707420581654872064,2016-03-09 04:19:44 +0000,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4,10,Keurig,774,2457,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,bluetick
818,707297311098011648,2016-03-08 20:09:54 +0000,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10,10,Cassie,889,2976,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,pembroke
820,707038192327901184,2016-03-08 03:00:15 +0000,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10,10,Kathmandu,889,2371,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,labrador retriever
821,707021089608753152,2016-03-08 01:52:18 +0000,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,12,10,Tucker,1524,4378,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,pembroke
822,707014260413456384,2016-03-08 01:25:10 +0000,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,11,10,Ellie,655,2476,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,chesapeake bay retriever
827,706538006853918722,2016-03-06 17:52:42 +0000,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",11,10,Oliver,1559,3726,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,kuvasz
829,706346369204748288,2016-03-06 05:11:12 +0000,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,12,10,Koda,1023,3714,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,golden retriever
832,706265994973601792,2016-03-05 23:51:49 +0000,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",11,10,Kara,1014,2935,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,sussex spaniel
834,705975130514706432,2016-03-05 04:36:02 +0000,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,10,10,Adele,825,3348,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,old english sheepdog
835,705970349788291072,2016-03-05 04:17:02 +0000,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,12,10,Lucy,996,3389,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,samoyed
838,705442520700944385,2016-03-03 17:19:38 +0000,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,12,10,Cooper,1831,4803,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,cougar
839,705428427625635840,2016-03-03 16:23:38 +0000,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper,11,10,Ambrose,1898,4121,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,standard poodle
840,705239209544720384,2016-03-03 03:51:44 +0000,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,11,10,Jimothy,836,3234,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,norwegian elkhound
841,705102439679201280,2016-03-02 18:48:16 +0000,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,10,10,Terrenth,575,2320,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,gordon setter
846,704347321748819968,2016-02-29 16:47:42 +0000,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,10,10,Ralphson,386,1704,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,miniature poodle
852,703631701117943808,2016-02-27 17:24:05 +0000,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes,11,10,Bella,761,2807,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke
855,703382836347330562,2016-02-27 00:55:11 +0000,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,12,10,Charlie,1266,3783,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone
856,703356393781329922,2016-02-26 23:10:06 +0000,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,9,10,Socks,426,2055,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle
860,702932127499816960,2016-02-25 19:04:13 +0000,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet,6,10,Chip,804,2785,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle
863,702598099714314240,2016-02-24 20:56:55 +0000,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",11,10,Sansa,3647,11179,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla
867,701981390485725185,2016-02-23 04:06:20 +0000,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10,12,10,Fiji,1094,3705,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow
869,701889187134500865,2016-02-22 21:59:57 +0000,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo,11,10,Bilbo,1532,3854,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden retriever
871,701601587219795968,2016-02-22 02:57:08 +0000,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet,10,10,Coopson,514,2253,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher
872,701570477911896070,2016-02-22 00:53:31 +0000,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10,9,10,Yoda,1037,3043,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston bull
876,700796979434098688,2016-02-19 21:39:54 +0000,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel,7,10,Daniel,1067,2636,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese mountain dog
877,700505138482569216,2016-02-19 02:20:14 +0000,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia,12,10,Kaia,634,2454,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,labrador retriever
878,700462010979500032,2016-02-18 23:28:52 +0000,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,6,10,Murphy,2006,4481,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,bathtub
879,700167517596164096,2016-02-18 03:58:39 +0000,This is Dotsy. She's stuck as hell. 10/10,10,10,Dotsy,824,2861,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,samoyed
882,700062718104104960,2016-02-17 21:02:13 +0000,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10,6,10,Eazy,769,2841,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon
883,700029284593901568,2016-02-17 18:49:22 +0000,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,10,10,Coops,647,2234,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,pembroke
884,700002074055016451,2016-02-17 17:01:14 +0000,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,9,10,Thumas,1503,3577,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua
885,699801817392291840,2016-02-17 03:45:29 +0000,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper,11,10,Cooper,1075,3297,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,labrador retriever
889,699691744225525762,2016-02-16 20:28:06 +0000,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10",5,10,Dave,5096,11094,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian
890,699446877801091073,2016-02-16 04:15:05 +0000,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10",12,10,Archie,2898,6413,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset
893,699088579889332224,2016-02-15 04:31:20 +0000,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10,3,10,Charl,701,2420,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,old english sheepdog
897,698989035503689728,2016-02-14 21:55:47 +0000,This is Oliver. He does toe touches in his sleep. 13/10 precious af,13,10,Oliver,1091,3666,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker hound
900,698710712454139905,2016-02-14 03:29:49 +0000,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,10,10,Cuddles,761,2675,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle
901,698549713696649216,2016-02-13 16:50:04 +0000,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,9,10,Claude,689,2505,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow
902,698355670425473025,2016-02-13 03:59:01 +0000,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,10,10,Jessiga,502,2014,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever
904,698178924120031232,2016-02-12 16:16:41 +0000,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup,10,10,Lily,816,3045,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed
906,697990423684476929,2016-02-12 03:47:39 +0000,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,11,10,Doug,1433,3553,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy poodle
907,697943111201378304,2016-02-12 00:39:39 +0000,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10,10,10,Cassie,764,2597,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,chihuahua
908,697881462549430272,2016-02-11 20:34:41 +0000,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple,10,10,Carter,1318,3263,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,chihuahua
912,697575480820686848,2016-02-11 00:18:49 +0000,This is Ole. He's not sure how to gravity. 8/10,8,10,Ole,562,2211,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,afghan hound
916,697270446429966336,2016-02-10 04:06:43 +0000,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10,10,10,Bentley,2062,5045,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie
918,697242256848379904,2016-02-10 02:14:42 +0000,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor,10,10,Oakley,737,2714,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,airedale
919,696900204696625153,2016-02-09 03:35:31 +0000,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days,12,10,Rosie,1136,3457,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,german shepherd
922,696877980375769088,2016-02-09 02:07:12 +0000,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin,9,10,Misty,790,2648,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua
923,696754882863349760,2016-02-08 17:58:03 +0000,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10,10,10,Reptar,392,1588,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy poodle
924,696713835009417216,2016-02-08 15:14:57 +0000,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper,9,10,Trevith,735,2574,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever
927,696405997980676096,2016-02-07 18:51:43 +0000,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb,7,10,Berb,1266,3477,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug
930,695794761660297217,2016-02-06 02:22:53 +0000,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal,13,10,Wyatt,866,3446,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,siberian husky
932,695409464418041856,2016-02-05 00:51:51 +0000,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10,10,10,Bob,3957,9321,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican hairless
937,694905863685980160,2016-02-03 15:30:43 +0000,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10,10,10,Archie,1041,3000,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish setter
938,694669722378485760,2016-02-02 23:52:22 +0000,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead,12,10,Phil,15728,36572,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden retriever
943,694183373896572928,2016-02-01 15:39:48 +0000,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10,9,10,Lola,1031,3186,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,chihuahua
944,694001791655137281,2016-02-01 03:38:15 +0000,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10,11,10,Chester,1162,3652,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow
949,693486665285931008,2016-01-30 17:31:20 +0000,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8),11,10,Lincoln,685,1908,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,great pyrenees
950,693267061318012928,2016-01-30 02:58:42 +0000,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear),12,10,Oscar,911,2575,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever
952,693231807727280129,2016-01-30 00:38:37 +0000,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh",9,10,Bodie,822,3085,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden retriever
953,693155686491000832,2016-01-29 19:36:08 +0000,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker,12,10,Dunkin,3567,8545,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,pembroke
955,693095443459342336,2016-01-29 15:36:45 +0000,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper,10,10,Milo,516,2024,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,pomeranian
960,692568918515392513,2016-01-28 04:44:32 +0000,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug,12,10,Chester,1710,4675,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,golden retriever
961,692535307825213440,2016-01-28 02:30:58 +0000,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat,10,10,Amber,1504,3455,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow
964,692158366030913536,2016-01-27 01:33:08 +0000,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup,10,10,Edgar,887,2326,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,chihuahua
965,692041934689402880,2016-01-26 17:50:29 +0000,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim),13,10,Teddy,1412,3671,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke
966,692017291282812928,2016-01-26 16:12:33 +0000,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10,9,10,Kingsley,1067,3099,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,chesapeake bay retriever
967,691820333922455552,2016-01-26 03:09:55 +0000,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet,8,10,Brockly,1829,4263,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow
970,691675652215414786,2016-01-25 17:35:00 +0000,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both,10,10,Richie,568,2090,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,pembroke
972,691444869282295808,2016-01-25 02:17:57 +0000,This is Bailey. She likes flowers. 12/10,12,10,Bailey,942,2860,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub
974,691321916024623104,2016-01-24 18:09:23 +0000,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet,11,10,Molly,736,2790,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker spaniel
980,690932576555528194,2016-01-23 16:22:17 +0000,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10,12,10,Buddy,1130,3559,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker spaniel
982,690649993829576704,2016-01-22 21:39:24 +0000,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af,11,10,Hazel,316,1413,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,labrador retriever
983,690597161306841088,2016-01-22 18:09:28 +0000,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica,11,10,Lolo,671,2126,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,italian greyhound
984,690400367696297985,2016-01-22 05:07:29 +0000,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend",10,10,Eriq,502,2017,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden retriever
985,690374419777196032,2016-01-22 03:24:22 +0000,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10,11,10,Phred,964,3504,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,lakeland terrier
987,690248561355657216,2016-01-21 19:04:15 +0000,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog,11,10,Maxwell,461,1818,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired fox terrier
991,689999384604450816,2016-01-21 02:34:07 +0000,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy,10,10,Covach,418,1539,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,afghan hound
995,689877686181715968,2016-01-20 18:30:32 +0000,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working,9,10,Durg,1320,3258,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,old english sheepdog
997,689659372465688576,2016-01-20 04:03:02 +0000,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky,8,10,Ricky,4327,11257,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,samoyed
998,689623661272240129,2016-01-20 01:41:08 +0000,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper,10,10,Lucy,730,2422,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker spaniel
